GRIN_Accession,mean_observation_value
PI437955A,19.0
PI437996A,18.2
PI438027A,18.2
PI438109B,18.2
PI458067A,18.4
PI458085B,18.2
PI458112B,18.4
PI475811A,18.2
PI475829A,18.2
PI476350A,18.2
PI504483A,18.2
PI506711A,18.2
PI507184A,18.2
PI507692B,18.2
PI512322B,20.333333333333332
PI587843,18.799999999999997
PI587857,18.2
PI587824,19.6
PI587762,20.299999999999997
PI587763,19.1
PI587695,18.2
PI587675,18.95
PI567510A,18.2
PI567580B,18.2
PI567587A,18.2
PI567602A,18.2
PI567603B,18.2
PI567642B,18.2
PI567713D,18.2
PI567716A,18.2
PI567739A,18.2
PI567771B,18.299999999999997
PI567771C,18.2
PI567771D,18.2
PI567272A,18.45
PI572265B,19.5
PI307889A,18.2
PI567077B,18.2
PI578332B,18.9
PI578417A,20.049999999999997
PI593256,18.2
PI592981,18.2
PI593955,19.6
PI593654,18.2
PI594178,19.65
PI594196,19.4
PI594283,18.2
PI594286,19.15
PI594856,18.2
PI594860,18.2
PI594400,20.0
PI594404,19.9
PI594428,18.2
PI587577G,20.2
PI588053B,18.5
PI587577E,20.049999999999997
PI587595B,19.45
PI587607B,19.049999999999997
PI587577D,20.0
PI595645,18.366666666666667
PI597393,18.2
PI597395,18.2
PI597433,18.2
PI597474,18.2
PI601984,18.2
PI603167,18.2
PI603302,18.95
PI603305,19.5
PI603352,19.15
PI603406,18.2
PI603408,18.4
PI603434,18.2
PI603441,18.2
PI603642,18.75
PI593956A,20.866666666666664
PI594572B,18.2
PI594711B,18.2
PI594834A,18.9
PI603673E,18.2
PI603730A,18.2
PI603293B,18.799999999999997
PI603382A,18.45
PI603419C,18.2
PI603432B,18.2
PI603458C,18.2
PI603911C,18.2
PI603915D,18.2
PI603730B,18.2
PI603429D,18.2
PI603702B,18.2
PI614153,18.2
PI612708D,19.75
PI605826C,18.2
PI605871A,18.2
PI606382A,18.2
PI605791A,19.0
FC30684,18.450000000000003
FC31918,19.35
PI62248,18.3
PI68610,19.450000000000003
PI70501,18.3
PI79832,18.6
PI80476,18.3
PI81042,18.700000000000003
PI83942,19.4
PI84639,18.3
PI84896,18.3
PI85272,18.3
PI85625,18.3
PI86142,18.3
PI87561,18.3
PI89773,18.5
PI90251,19.5
PI90258,18.3
PI90563,18.65
PI91734,18.3
PI92623,18.3
PI92636,18.3
PI92698,18.3
PI97235,18.3
PI153317,19.950000000000003
PI157414,18.65
PI157456,18.3
PI157474,18.3
PI157482,18.3
PI159322,18.3
PI166140,18.55
PI181566,18.3
PI189939,18.3
PI189944,18.5
PI196325,18.3
PI200470,18.3
PI200505,19.0
PI200535,18.3
PI200541,18.3
PI227555,19.65
PI227558,18.3
PI243529,18.3
PI243550,18.3
PI246366,18.3
PI248511,18.950000000000003
PI290127,18.3
PI290131,18.700000000000003
PI290155,18.3
PI322689,18.3
PI330633,18.3
PI339979,18.6
PI347556,18.3
PI361091,19.85
PI372411,18.700000000000003
PI377578,18.3
PI398276,18.3
PI398356,18.3
PI398366,18.3
PI398394,18.3
PI398398,18.3
PI398473,18.65
PI398553,19.950000000000003
PI398616,18.3
PI398623,18.3
PI398749,19.6
PI398754,19.3
PI398770,18.3
PI398857,18.3
PI398859,18.3
PI398931,18.3
PI398937,18.3
PI398996,18.3
PI399010,18.3
PI399027,18.3
PI399043,18.3
PI399094,19.450000000000003
PI407894,18.35
PI408120,18.4
PI408343,18.55
PI416758,18.3
PI416820,18.3
PI416828,18.3
PI416832,18.3
PI416841,18.3
PI416894,18.3
PI416920,19.0
PI416926,18.3
PI416938,18.3
PI416951,18.3
PI417031,18.3
PI417045,19.450000000000003
PI417108,18.3
PI417214,19.6
PI417282,18.3
PI417292,18.3
PI417383,18.3
PI417389,18.3
PI417390,18.3
PI417397,18.3
PI417439,19.4
PI417469,18.3
PI417508,18.3
PI417529,19.1
PI417542,18.3
PI417557,18.5
PI417561,18.3
PI423776,18.3
PI423880,19.1
PI423889,18.3
PI424160,18.3
PI424183,18.3
PI424186,19.950000000000003
PI424338,19.25
PI424339,18.3
PI424366,18.9
PI430594,18.3
PI430623,18.3
PI437213,18.3
PI437219,18.3
PI437276,18.3
PI437277,18.3
PI437280,18.3
PI437312,18.3
PI437337,18.3
PI437371,18.3
PI437393,18.4
PI437411,18.3
PI437426,18.3
PI437509,18.3
PI437516,18.3
PI437552,19.3
PI437560,19.15
PI437583,18.3
PI437741,18.3
PI437773,18.3
PI437939,18.3
PI437941,18.8
PI437971,18.3
PI437992,18.3
PI438061,19.3
PI438086,18.3
PI438106,18.3
PI438122,18.3
PI438145,18.85
PI438232,18.6
PI438253,18.3
PI438277,18.3
PI438347,18.3
PI438396,18.3
PI438448,18.3
PI438456,18.3
PI438465,18.3
PI438513,18.3
PI441373,18.3
PI445822,18.3
PI458038,18.3
PI458081,18.3
PI458099,18.3
PI458103,18.3
PI458116,19.15
PI458135,18.3
PI458160,18.75
PI458213,18.75
PI458219,18.3
PI458238,18.3
PI458272,18.3
PI458284,18.3
PI458285,18.3
PI467316,18.5
PI467330,18.3
PI475820,18.3
PI476920,18.3
PI476943,18.65
PI506489,18.3
PI506514,18.3
PI506531,18.3
PI506582,18.3
PI506616,19.200000000000003
PI506640,18.3
PI506779,18.3
PI506819,18.3
PI506820,18.3
PI506866,18.950000000000003
PI506907,18.3
PI506999,18.3
PI507033,18.3
PI507105,18.3
PI507152,18.3
PI507168,18.3
PI507178,18.3
PI507181,19.200000000000003
PI507215,18.3
PI507247,18.3
PI507252,18.3
PI507350,20.200000000000003
PI507370,18.3
PI507451,18.4
PI507464,18.65
PI507535,18.3
PI522190,19.65
PI538380,18.3
PI538391,18.3
PI538408,18.3
PI548432,18.3
PI548985,18.3
PI549017,19.5
PI549069,18.3
PI561273,18.3
PI567188,19.25
PI567204,18.3
PI567274,19.950000000000003
PI567341,18.3
PI567484,18.700000000000003
PI567493,18.3
PI567677,18.3
PI567718,18.6
PI578389,19.75
PI578395,20.55
PI578422,20.0
PI578429,20.05
PI578495,18.3
PI578496,18.3
FC19976-2,18.3
PI86134-2,18.3
PI86138R,18.3
PI90499-2,18.35
PI317334B,18.3
PI319536C,19.65
PI319536B,18.3
PI319537A,18.3
PI339864B,19.3
PI358315C,18.8
PI404160A,18.75
PI407711B,18.3
PI407877C,18.450000000000003
PI408052A,18.65
PI408135A,18.3
PI408200B,18.55
PI408206-2,18.9
PI408212A,18.65
PI408296B,18.3
PI417536B,18.3
PI424141B,18.950000000000003
PI424217B,18.3
PI424255B,18.3
PI424269C,18.3
PI424299A,18.3
PI424299B,18.3
PI424489A,18.3
PI437156C,18.3
PI437205B,18.6
PI437273A,18.3
PI437395B,18.3
PI437436B,18.3
PI437469A,18.3
PI437633B,19.15
PI437772B,18.3
PI437814B,18.3
PI437814A,18.3
PI437845A,18.3
PI437857C,18.3
PI437945A,18.3
PI438112B,18.3
PI438160A,18.3
PI438239A,18.3
PI438507B,18.3
PI458090A,18.3
PI486354A,18.6
PI507189B,18.3
PI549027A,18.4
PI561379B,18.950000000000003
PI586981,20.6
PI588046,18.3
PI588004,19.35
PI587831,18.450000000000003
PI567319A,18.3
PI567425A,18.6
PI567432A,18.75
PI567433A,18.55
PI567543A,18.3
PI567602D,18.3
PI567629B,18.3
PI567762B,18.3
PI567767A,18.700000000000003
PI567516B,18.35
PI567201A,18.450000000000003
PI567264D,18.3
PI567255B,18.3
PI592931,18.3
PI592946,18.5
PI592980,18.3
PI593942,19.900000000000002
PI593963,18.3
PI593964,18.3
PI593975,19.4
PI594254,19.200000000000003
PI594698,18.3
PI594881,18.3
PI587742C,19.8
PI587559B,19.200000000000003
PI587815B,19.450000000000003
PI588006A,19.1
PI587641C,19.35
PI587998E,18.3
PI587620A,20.55
PI578494B,19.55
PI597431,18.3
PI603321,18.35
PI603360,19.4
PI603375,19.25
PI603393,18.3
PI603400,19.85
PI603467,18.3
PI603900,18.950000000000003
PI605873,18.3
PI605875,18.3
PI594414B,18.3
PI594418A,18.3
PI594509B,18.3
PI594792B,18.3
PI594794A,18.3
PI594852C,18.3
PI597411A,18.8
PI597440C,20.700000000000003
PI612608,18.5
PI612726,19.75
PI603537C,18.3
PI603398A,18.3
PI603424A,18.3
PI603567A,18.3
PI612706A,18.3
PI612721A,18.3
PI605826A,18.3
PI605890A,18.3
FC31557,18.4
PI60970,18.4
PI71463,18.4
PI72232,18.4
PI81027,18.4
PI82246,18.4
PI86138,18.4
PI87615,19.5
PI91162,18.4
PI95887,18.4
PI103080,18.4
PI103091,18.4
PI153237,18.4
PI153272,18.65
PI153284,18.85
PI154197,18.4
PI157473,19.2
PI173994,18.4
PI174865,18.4
PI181531,19.7
PI189894,18.4
PI194634,18.4
PI196167,18.45
PI196527,18.4
PI200473,18.4
PI200494,18.4
PI200509,18.4
PI200529,18.4
PI230978,18.4
PI238923,18.4
PI290122,19.2
PI291284,18.4
PI297506,18.4
PI297509,18.4
PI297536,18.4
PI339982,19.65
PI341248,18.4
PI347549,18.4
PI360843,18.4
PI360849,18.4
PI361086,18.4
PI372417,18.4
PI398206,18.4
PI398212,20.35
PI398266,19.4
PI398267,18.75
PI398271,18.4
PI398274,19.25
PI398280,19.1
PI398286,19.85
PI398343,19.0
PI398360,18.4
PI398396,18.45
PI398399,19.7
PI398456,18.6
PI398465,19.4
PI398508,18.5
PI398518,19.549999999999997
PI398528,18.4
PI398531,18.4
PI398541,19.85
PI398620,18.4
PI398665,19.85
PI398689,20.35
PI398701,18.5
PI398822,18.4
PI398953,18.4
PI398957,18.4
PI399008,18.4
PI399011,18.4
PI399092,19.299999999999997
PI407735,18.4
PI407759,18.4
PI407763,19.1
PI407964,18.4
PI408001,18.549999999999997
PI408018,19.4
PI408237,18.4
PI416752,18.4
PI416753,18.4
PI416770,18.4
PI416846,19.6
PI416882,18.4
PI416903,18.4
PI416923,18.4
PI417060,18.4
PI417070,19.299999999999997
PI417153,18.4
PI417169,18.4
PI417208,19.75
PI417221,18.4
PI417226,18.4
PI417255,18.4
PI417425,19.15
PI417426,18.4
PI417564,18.7
PI423716,18.4
PI423739,18.4
PI423742,18.4
PI423872,18.4
PI423888,18.4
PI423898,18.4
PI424231,18.4
PI424266,18.4
PI424353,19.1
PI424375,18.9
PI424609,18.4
PI430736,20.049999999999997
PI432359,18.4
PI437072,18.4
PI437091,18.4
PI437104,18.4
PI437136,19.2
PI437148,19.75
PI437164,18.4
PI437220,18.4
PI437224,18.4
PI437239,19.299999999999997
PI437323,19.95
PI437361,18.4
PI437424,19.1
PI437438,18.4
PI437489,18.4
PI437521,18.4
PI437590,18.4
PI437607,18.4
PI437619,18.4
PI437642,18.4
PI437730,18.9
PI437775,18.4
PI437815,18.4
PI437820,18.4
PI437821,18.4
PI437899,18.4
PI437919,18.4
PI437952,19.049999999999997
PI437962,18.4
PI437998,18.75
PI438025,18.4
PI438034,18.4
PI438067,18.4
PI438075,19.25
PI438101,18.85
PI438108,19.75
PI438143,18.4
PI438151,19.0
PI438218,18.4
PI438401,18.4
PI438424,18.4
PI438434,18.4
PI438492,18.4
PI445848,18.4
PI458022,18.65
PI458097,18.4
PI458124,18.4
PI458159,18.4
PI458206,18.4
PI458242,18.9
PI458827,18.4
PI467309,19.6
PI471929,18.4
PI475826,18.4
PI476894,18.4
PI506521,18.4
PI506599,19.75
PI506644,18.4
PI506657,19.1
PI506710,18.4
PI506727,18.4
PI506729,18.4
PI506763,19.1
PI506787,18.4
PI506835,18.4
PI506871,18.4
PI506912,18.4
PI506952,18.45
PI507041,20.049999999999997
PI507055,18.4
PI507091,18.4
PI507121,19.549999999999997
PI507148,19.85
PI507166,18.4
PI507172,18.4
PI507176,18.4
PI507204,18.4
PI507206,18.4
PI507242,18.4
PI507308,18.6
PI507389,18.65
PI507444,18.4
PI507482,18.5
PI507549,18.4
PI507677,20.15
PI507680,19.799999999999997
PI507684,18.4
PI507691,18.799999999999997
PI507699,18.4
PI510675,19.6
PI518287,18.4
PI533605,18.4
PI538406,18.4
PI540740,20.5
PI542045,18.4
PI547510,18.4
PI548315,18.799999999999997
PI548316,18.4
PI548351,18.5
PI548359,18.4
PI548393,19.299999999999997
PI548398,18.4
PI548975,18.4
PI549055,19.25
PI553042,19.549999999999997
PI561307,19.15
PI561398,18.4
PI567039,18.4
PI567198,18.4
PI567312,18.4
PI567496,18.4
PI567501,18.4
PI567547,18.9
PI567675,18.4
PI578371,18.4
PI578391,18.4
PI578487,19.95
PI578501,18.4
PI584469,19.549999999999997
PI68533-2,18.95
PI68679-2,18.4
PI80847-2,19.1
PI84976-1,18.4
PI90479P,18.65
PI253651D,18.4
PI290129A,18.4
PI297507B,18.4
PI319536D,18.4
PI347544A,18.4
PI347563B,18.65
PI407725B,18.4
PI407868C,18.95
PI408134C,18.75
PI408186C,19.2
PI408234A,18.4
PI408298A,18.4
PI417355B,18.4
PI417512B,18.4
PI417512A,18.4
PI417537B,18.4
PI423882B,18.4
PI424251B,18.4
PI437395A,18.4
PI437408B,18.4
PI437500C,18.45
PI437501A,19.4
PI437515B,18.4
PI437573B,18.4
PI437573A,18.4
PI437593A,18.4
PI437615C,19.5
PI437633A,18.5
PI437772A,18.85
PI437774B,18.4
PI437845B,18.4
PI437860B,19.1
PI437890B,18.4
PI437890A,18.4
PI437902C,18.4
PI437933A,18.4
PI437946B,18.4
PI437996B,18.4
PI438094A,18.4
PI438212B,18.4
PI438271A,18.4
PI438319B,18.45
PI438358A,18.4
PI445810A,18.7
PI445816B,18.4
PI458150C,18.4
PI458172B,18.4
PI468374A,18.4
PI468408B,19.35
PI506590B,18.4
PI507184B,19.4
PI507681B,18.4
PI532460B,18.95
PI587933,18.4
PI587791,19.9
PI587571,19.45
PI567333B,19.15
PI567363A,18.4
PI567473B,18.75
PI567489B,18.4
PI567578A,18.4
PI567588A,18.4
PI567648B,18.4
PI567650D,20.4
PI567749A,18.4
PI567771E,18.549999999999997
PI567779A,18.549999999999997
PI567189B,18.4
PI416826B,18.4
PI567005B,18.4
PI567068A,18.4
PI578409A,19.25
PI578419B,18.4
PI593653,18.4
PI592906,19.549999999999997
PI592923,18.4
PI592941,18.4
PI592977,19.5
PI593967,19.65
PI594012,18.4
PI594282,18.4
PI594513,18.4
PI594407,18.4
PI594412,18.4
PI594622,18.4
PI587597A,19.7
PI587575A,20.0
PI597390,18.4
PI597419,19.75
PI597429,19.799999999999997
PI601983,18.4
PI602498,19.85
PI603150,18.4
PI603299,18.4
PI603380,20.1
PI603578,18.4
PI593950B,18.4
PI594455A,18.4
PI597407A,19.7
PI612736,18.799999999999997
PI603423A,18.4
PI603432C,19.1
PI612709B,18.4
PI605840B,18.4
PI605877B,18.4
PI605909B,18.4
PI36653,18.8
PI54610,19.35
PI61944,19.65
PI62199,19.3
PI68449,18.5
PI68483,18.5
PI83889,19.0
PI84579,19.8
PI84632,18.5
PI84633,18.5
PI84671,18.5
PI84679,18.5
PI85089,19.8
PI85252,18.5
PI86150,18.5
PI86982,19.95
PI87005,18.5
PI87606,19.1
PI89156,19.55
PI90208,18.5
PI90243,19.4
PI90354,18.5
PI91343,18.8
PI95853,18.5
PI96783,18.5
PI97038,18.5
PI97222,18.5
PI105579,18.5
PI152361,18.5
PI153235,18.75
PI153286,19.4
PI157398,19.0
PI157417,19.25
PI157434,18.5
PI157446,19.05
PI158765,18.5
PI159319,18.5
PI170890,18.5
PI181562,19.75
PI189876,18.5
PI189900,18.5
PI189923,18.5
PI189956,18.5
PI194624,18.5
PI194644,18.5
PI200449,18.5
PI200496,18.5
PI200523,18.5
PI208782,18.5
PI209331,18.5
PI229326,18.5
PI229343,18.95
PI229345,18.55
PI230975,18.5
PI238931,18.5
PI243547,18.5
PI248404,18.5
PI262181,18.9
PI281888,18.5
PI290135,19.1
PI291294,18.5
PI291321,19.8
PI291327,18.5
PI297508,18.5
PI297538,18.5
PI297546,18.5
PI297549,18.5
PI319532,18.5
PI322691,18.5
PI331795,18.5
PI358319,18.5
PI360962,18.5
PI361078,18.5
PI361082,18.8
PI361114,18.5
PI378659,18.5
PI378678,18.5
PI384473,19.9
PI391586,18.5
PI393563,18.5
PI398231,18.5
PI398361,18.5
PI398376,19.65
PI398447,18.7
PI398475,18.5
PI398484,18.5
PI398494,18.5
PI398555,18.95
PI398567,20.6
PI398627,19.7
PI398698,18.5
PI398699,19.8
PI398734,18.5
PI398736,18.5
PI398778,18.5
PI398917,19.0
PI398948,18.75
PI404167,18.5
PI407661,18.5
PI407714,18.5
PI407880,19.25
PI407922,18.5
PI407931,18.7
PI408030,18.5
PI408242,18.65
PI408314,19.1
PI408344,18.6
PI416754,18.5
PI416972,18.5
PI416998,18.5
PI417132,19.95
PI417156,18.95
PI417184,18.5
PI417228,18.5
PI417229,18.5
PI417239,18.5
PI417360,18.9
PI417455,18.5
PI417520,18.5
PI417524,19.05
PI417528,18.5
PI417574,18.5
PI417575,18.5
PI423743,18.5
PI423744,18.5
PI423786,19.25
PI423832,18.5
PI423859,18.5
PI423876,18.5
PI424174,18.5
PI427099,18.5
PI429327,18.9
PI437179,18.5
PI437197,18.5
PI437214,18.5
PI437250,19.9
PI437492,18.5
PI437504,18.5
PI437510,18.5
PI437512,19.25
PI437564,18.5
PI437608,18.5
PI437653,18.5
PI437665,18.65
PI437673,18.5
PI437712,18.5
PI437817,18.5
PI437833,18.5
PI437862,18.5
PI437942,18.5
PI438029,18.5
PI438039,18.5
PI438127,18.5
PI438213,18.5
PI438214,19.05
PI438273,18.5
PI438276,18.5
PI438351,18.5
PI438355,18.5
PI438406,18.5
PI438494,19.5
PI445809,18.75
PI458050,18.5
PI458210,20.45
PI458218,20.0
PI458240,18.5
PI458293,18.5
PI458297,18.5
PI458299,18.5
PI458505,18.5
PI464881,19.35
PI464931,18.5
PI468914,19.25
PI471904,18.9
PI476351,19.0
PI479736,19.15
PI479738,18.5
PI479743,19.5
PI506420,18.5
PI506504,19.65
PI506513,18.5
PI506533,18.5
PI506654,18.5
PI506676,18.65
PI506768,18.5
PI506771,18.5
PI506829,20.2
PI506839,18.5
PI506862,18.5
PI506910,18.5
PI506913,18.5
PI506914,19.3
PI506971,20.7
PI507087,18.5
PI507118,18.5
PI507143,18.5
PI507157,18.5
PI507222,19.1
PI507240,18.55
PI507245,18.5
PI507249,20.05
PI507250,18.5
PI507260,18.5
PI507276,18.5
PI507278,18.5
PI507334,18.6
PI507360,18.5
PI507445,18.5
PI507466,18.5
PI507473,18.5
PI507478,18.5
PI507506,18.5
PI507672,18.5
PI507709,19.8
PI507710,18.5
PI512039,19.15
PI522189,20.5
PI532457,18.5
PI536637,21.133333333333333
PI548402,18.5
PI548458,18.5
PI548522,18.85
PI548527,18.5
PI548597,18.5
PI548662,18.5
PI548970,18.5
PI548980,18.5
PI553048,19.05
PI561317,18.75
PI567225,19.7
PI567357,18.5
PI567428,19.6
PI567499,18.5
PI567567,18.5
PI567570,18.5
PI567596,18.5
PI567615,18.5
PI567725,18.5
PI578367,19.7
PI583837,18.5
FC19979-4,18.5
PI79691-4,18.5
PI81037-1,18.5
PI86134-1,18.5
PI86490-2,18.5
PI86904-1,18.5
PI92641B,18.5
PI92688-2,18.5
PI253651A,18.5
PI253666B,18.5
PI273483F,18.5
PI273483B,18.5
PI290116A,19.95
PI291306A,18.5
PI291309B,18.5
PI319534C,19.6
PI358318A,19.85
PI372421B,18.5
PI378664C,18.5
PI378670B,18.5
PI407877A,18.5
PI407903A,18.5
PI407972C,18.5
PI408270A,18.8
PI408327A,18.5
PI423748A,18.6
PI423826C,18.5
PI423930B,18.5
PI424405B,18.8
PI424558B,18.5
PI437079A,19.35
PI437167B,18.5
PI437167A,18.5
PI437174B,18.5
PI437336B,18.5
PI437340A,18.5
PI437344A,18.5
PI437363B,18.5
PI437419B,18.5
PI437427C,18.5
PI437463A,18.5
PI437501B,19.8
PI437598B,18.5
PI437622B,18.5
PI437756A,19.65
PI437837A,18.5
PI437860A,18.5
PI437910B,18.75
PI437957B,18.5
PI438019B,18.5
PI438358B,18.5
PI438507A,18.5
PI503339B,18.5
PI507406B,18.5
PI507685A,18.5
PI507687B,18.5
PI509091A,18.5
PI538385A,18.5
PI561302C,19.666666666666668
PI590932,18.5
PI567572B,18.5
PI567627B,18.5
PI567650B,18.5
PI567682B,18.5
PI567742B,20.7
PI567216A,18.5
PI566987B,18.5
PI567033B,18.5
PI567068B,18.5
PI567683B,20.45
PI578328A,19.95
PI578428A,20.45
PI592921,19.75
PI593953,19.35
PI593962,18.5
PI592899,19.85
PI594158,19.75
PI594298,18.7
PI594506,18.5
PI594636,18.5
PI594793,18.5
PI594890,18.5
PI587565A,19.15
PI587986B,19.65
PI578494A,18.5
PI567325A,19.3
PI602492,18.5
PI602896,18.5
PI602897,19.8
PI603303,18.5
PI603379,18.5
PI603399,18.5
PI593949B,18.95
PI594418E,18.5
PI594511C,18.5
PI611112,18.5
PI612712,18.5
PI612715,19.8
PI612724,20.3
PI612725,19.35
PI603694B,18.5
PI603426C,18.5
PI603440B,19.4
PI603571A,18.5
PI603915E,18.5
PI603614A,18.5
PI603378B,19.15
PI603151A,18.5
PI614833,20.933333333333334
PI612708B,18.5
PI605837B,18.5
PI605886C,18.5
PI605887A,18.5
PI618613,18.5
FC2109,19.5
FC30265,18.6
FC31592,18.6
FC31732,19.3
PI60296,19.450000000000003
PI61947,18.85
PI68706,18.6
PI69500,18.6
PI79760,19.450000000000003
PI83874,19.4
PI84912,18.6
PI84965,18.6
PI85619,18.6
PI85626,18.6
PI86023,18.6
PI86740,18.6
PI86876,18.6
PI87623,18.6
PI88793,18.6
PI88826,18.6
PI90249,18.6
PI90256,18.700000000000003
PI95780,19.15
PI153273,18.8
PI153300,18.6
PI154189,18.6
PI157395,19.35
PI157396,19.15
PI157430,20.200000000000003
PI157435,18.6
PI170895,19.5
PI181555,18.6
PI189897,18.6
PI189945,18.6
PI200465,18.75
PI209335,18.6
PI210352,18.6
PI227330,18.6
PI229351,18.6
PI230977,19.65
PI238933,18.6
PI246367,18.6
PI290137,18.700000000000003
PI291281,19.15
PI291312,18.6
PI297522,18.6
PI297535,18.6
PI297543,18.6
PI317335,18.6
PI342438,18.6
PI346298,18.6
PI361096,18.6
PI379622,18.6
PI398237,18.6
PI398262,19.35
PI398263,20.200000000000003
PI398295,18.6
PI398298,18.6
PI398413,19.950000000000003
PI398480,19.5
PI398512,19.35
PI398517,19.5
PI398524,19.1
PI398558,18.6
PI398632,20.05
PI398726,18.6
PI398755,18.6
PI398965,18.6
PI399071,18.85
PI404152,18.65
PI407919,18.6
PI408034,18.6
PI416897,19.4
PI416907,19.85
PI417111,19.4
PI417186,18.6
PI417210,18.6
PI417220,18.6
PI417230,18.6
PI417235,19.1
PI417286,18.6
PI417295,18.6
PI417320,18.6
PI417357,18.6
PI417376,18.6
PI417478,18.6
PI423710,19.6
PI423751,18.6
PI423806,19.700000000000003
PI423885,18.6
PI424145,18.950000000000003
PI424218,18.6
PI424350,18.6
PI424351,18.6
PI424438,18.6
PI424510,18.6
PI424570,18.6
PI437149,18.6
PI437186,18.6
PI437188,19.0
PI437284,18.6
PI437308,18.6
PI437328,18.6
PI437353,18.6
PI437553,18.6
PI437731,18.6
PI437805,18.6
PI437891,19.35
PI437927,18.6
PI437977,18.6
PI438000,18.6
PI438038,19.5
PI438040,18.75
PI438047,19.35
PI438081,18.6
PI438154,19.15
PI438237,19.3
PI438264,18.6
PI438265,18.6
PI438313,18.6
PI438367,18.6
PI438506,18.6
PI438510,18.6
PI445790,19.55
PI445796,18.6
PI445812,18.6
PI458032,18.6
PI458034,18.65
PI458084,18.6
PI458122,18.6
PI458199,18.6
PI458229,19.1
PI464940,18.6
PI475814,18.6
PI475816,19.3
PI479721,19.65
PI504508,18.6
PI506510,19.65
PI506540,18.6
PI506641,19.700000000000003
PI506646,18.6
PI506688,18.950000000000003
PI506695,18.6
PI506703,18.6
PI506732,19.25
PI506743,18.6
PI506746,18.6
PI506753,19.8
PI506766,18.75
PI506777,18.6
PI506872,19.0
PI506950,18.6
PI506958,19.05
PI506974,18.6
PI506996,18.6
PI507021,18.6
PI507106,18.6
PI507138,18.6
PI507139,18.6
PI507180,18.65
PI507198,18.6
PI507228,18.6
PI507287,18.6
PI507321,18.6
PI507343,18.6
PI507345,20.15
PI507358,18.6
PI507386,18.6
PI507395,18.6
PI507415,19.0
PI507440,18.6
PI507449,18.85
PI507507,18.6
PI507534,18.6
PI507547,18.6
PI507553,18.6
PI507572,18.65
PI507682,18.6
PI507695,20.75
PI507707,18.6
PI518719,18.6
PI532437,18.6
PI534648,18.6
PI548477,20.0
PI555453,18.933333333333334
PI561313,18.6
PI567162,19.4
PI567367,18.8
PI567525,18.6
PI567532,18.9
PI567553,18.6
PI567643,18.6
PI567741,19.85
PI567787,19.25
PI568236,19.55
PI578387,19.9
PI578393,18.6
PI578397,19.75
PI79732-4,18.6
PI86045S,19.5
PI89003-1,18.6
PI91153-7,18.6
PI291306B,18.6
PI291319B,20.1
PI319535B,18.6
PI340021B,19.9
PI347552C,18.6
PI358317A,18.6
PI358318B,18.6
PI378660B,18.6
PI378664B,18.6
PI393541A,18.6
PI404192C,19.55
PI407386B,18.950000000000003
PI407711A,18.6
PI407872B,18.6
PI408228A,18.8
PI408311-2,18.6
PI416769B,18.6
PI423730B,18.6
PI423837B,18.6
PI424137A,18.6
PI424159B,18.6
PI424237B,18.6
PI424489B,18.6
PI424491A,18.6
PI437105C,18.6
PI437311A,18.6
PI437419A,18.6
PI437427A,18.6
PI437429A,18.6
PI437462A,18.6
PI437680A,18.6
PI437738A,18.6
PI437953B,18.6
PI437957A,19.4
PI438048B,18.6
PI438111B,18.6
PI438123A,18.6
PI438160C,18.6
PI445816A,18.6
PI458074B,19.0
PI458278B,18.6
PI458508B,18.6
PI475783A,18.65
PI479718A,19.8
PI486354B,18.9
PI507062B,19.55
PI507679A,19.450000000000003
PI508296G,18.6
PI532466A,18.6
PI549023B,18.8
PI561296C,20.25
PI587185,18.6
PI587876,19.55
PI587838,19.15
PI587740,19.9
PI587637,19.55
PI587589,18.6
PI567424A,18.6
PI567433B,18.8
PI567516A,18.6
PI567574A,18.8
PI567578B,18.6
PI567673A,18.6
PI567684A,18.6
PI567780A,18.75
PI567175B,18.6
PI567213B,18.950000000000003
PI423961B,18.6
PI593655,18.6
PI592918,18.6
PI592936,18.6
PI592948,18.6
PI592950,20.450000000000003
PI592967,20.3
PI593966,18.6
PI593971,20.05
PI593992,19.25
PI594153,18.6
PI594394,18.6
PI594602,18.6
PI594796,18.6
PI594854,18.6
PI587567B,20.1
PI587606A,20.35
PI587915B,20.25
PI587994A,19.85
PI587563B,19.5
PI587567C,19.8
PI597446,20.35
PI603320,18.6
PI603327,20.450000000000003
PI603329,20.3
PI603334,18.6
PI603342,19.9
PI603351,21.0
PI605835,18.6
PI594172C,18.6
PI594399A,20.6
PI594748A,18.6
PI594828B,18.6
PI607385,20.15
PI612710,18.6
PI612718,18.6
PI603418A,18.6
PI603419A,18.6
PI603432A,18.6
PI614832,18.6
PI612708C,18.6
PI605827A,18.6
PI605909A,18.6
PI617045,19.05
FC31689,19.4
FC31933,18.7
PI68729,18.7
PI70202,18.7
PI79756,18.7
PI80459,18.7
PI83881,18.7
PI83892,18.7
PI84664,18.7
PI84724,18.7
PI84960,19.45
PI84979,18.7
PI85469,18.7
PI86053,18.7
PI86510,18.7
PI88458,19.0
PI88814,18.7
PI88816,18.7
PI89074,18.7
PI90486,18.85
PI90495,18.7
PI91151,18.7
PI91163,18.7
PI92604,18.7
PI92689,18.7
PI153277,18.7
PI153304,19.799999999999997
PI157405,18.7
PI157419,18.7
PI157440,19.549999999999997
PI157484,19.6
PI171429,18.7
PI181546,18.7
PI181548,18.9
PI189899,18.7
